"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 03, 2019","9,198.3","9,300.5","9,359.1","9,095.0","536.56K","-1.10%"
"Nov 02, 2019","9,300.6","9,230.3","9,356.7","9,201.2","570.74K","0.76%"
"Nov 01, 2019","9,230.1","9,153.1","9,270.4","9,057.2","689.65K","0.85%"
"Oct 31, 2019","9,152.6","9,157.9","9,378.9","8,959.6","798.93K","-0.06%"
"Oct 30, 2019","9,157.9","9,411.3","9,411.3","9,018.4","789.73K","-2.69%"
"Oct 29, 2019","9,411.3","9,206.5","9,531.3","9,125.3","918.48K","2.22%"
"Oct 28, 2019","9,207.2","9,530.1","9,866.9","9,202.5","1.04M","-3.38%"
"Oct 27, 2019","9,529.6","9,230.6","9,773.2","9,081.0","1.16M","3.24%"
"Oct 26, 2019","9,230.6","8,658.4","10,540.0","8,061.8","1.78M","6.61%"
"Oct 25, 2019","8,658.3","7,422.8","8,697.7","7,404.9","1.18M","16.65%"
"Oct 24, 2019","7,422.7","7,476.8","7,501.5","7,366.3","586.49K","-0.73%"
"Oct 23, 2019","7,477.0","8,031.0","8,055.0","7,329.2","892.08K","-6.90%"
"Oct 22, 2019","8,031.4","8,207.4","8,289.1","8,017.7","570.39K","-2.15%"
"Oct 21, 2019","8,208.2","8,224.1","8,315.3","8,155.7","489.40K","-0.18%"
"Oct 20, 2019","8,223.4","7,957.4","8,288.5","7,889.6","513.91K","3.34%"
"Oct 19, 2019","7,957.3","7,948.3","8,060.2","7,892.4","428.83K","0.11%"
"Oct 18, 2019","7,948.5","8,073.3","8,116.4","7,842.0","505.79K","-1.55%"
"Oct 17, 2019","8,073.3","8,000.4","8,118.2","7,944.4","444.95K","0.91%"
"Oct 16, 2019","8,000.4","8,167.1","8,185.9","7,929.8","538.92K","-2.04%"
"Oct 15, 2019","8,167.2","8,353.4","8,400.2","8,139.5","469.73K","-2.23%"
"Oct 14, 2019","8,353.3","8,281.3","8,374.3","8,222.2","505.02K","0.87%"
"Oct 13, 2019","8,281.5","8,304.3","8,450.2","8,190.6","419.87K","-0.28%"
"Oct 12, 2019","8,304.4","8,267.6","8,394.8","8,260.9","424.02K","0.44%"
"Oct 11, 2019","8,267.8","8,562.2","8,751.1","8,249.7","667.86K","-3.44%"
"Oct 10, 2019","8,562.3","8,566.8","8,638.5","8,438.7","511.46K","-0.05%"
"Oct 09, 2019","8,566.7","8,180.1","8,655.9","8,122.7","636.43K","4.69%"
"Oct 08, 2019","8,182.9","8,198.5","8,323.1","8,118.1","469.04K","-0.19%"
"Oct 07, 2019","8,198.6","7,882.6","8,293.5","7,797.0","604.74K","4.02%"
"Oct 06, 2019","7,881.9","8,127.3","8,145.5","7,834.9","448.80K","-3.02%"
"Oct 05, 2019","8,127.3","8,148.0","8,185.1","8,030.6","360.92K","-0.25%"
"Oct 04, 2019","8,148.1","8,227.6","8,233.6","8,041.4","416.92K","-0.96%"
"Oct 03, 2019","8,226.9","8,363.6","8,391.7","8,090.1","460.97K","-1.64%"
"Oct 02, 2019","8,364.1","8,302.7","8,374.0","8,167.7","405.86K","0.74%"
"Oct 01, 2019","8,302.7","8,285.0","8,486.2","8,187.9","533.95K","0.22%"
"Sep 30, 2019","8,284.3","8,048.9","8,318.5","7,749.0","600.26K","2.92%"
"Sep 29, 2019","8,049.1","8,208.0","8,226.8","7,922.1","418.48K","-1.94%"
"Sep 28, 2019","8,208.5","8,184.5","8,297.2","8,031.1","457.79K","0.29%"
"Sep 27, 2019","8,184.9","8,063.8","8,257.4","7,882.1","561.40K","1.50%"
"Sep 26, 2019","8,063.8","8,432.5","8,463.1","7,773.6","731.03K","-4.37%"
"Sep 25, 2019","8,432.4","8,512.3","8,729.8","8,245.1","696.11K","-0.96%"
"Sep 24, 2019","8,513.9","9,702.7","9,793.8","8,069.4","933.16K","-12.25%"
"Sep 23, 2019","9,702.2","10,031.3","10,048.8","9,656.3","431.10K","-3.28%"
"Sep 22, 2019","10,031.6","9,993.0","10,075.0","9,870.9","337.06K","0.39%"
"Sep 21, 2019","9,993.0","10,172.8","10,177.9","9,939.8","326.17K","-1.77%"
"Sep 20, 2019","10,172.7","10,251.5","10,279.5","10,088.6","362.07K","-0.76%"
"Sep 19, 2019","10,250.5","10,164.6","10,297.6","9,707.6","542.25K","0.84%"
"Sep 18, 2019","10,164.7","10,195.7","10,257.5","10,119.3","318.82K","-0.30%"
"Sep 17, 2019","10,195.7","10,254.6","10,273.6","10,153.5","321.64K","-0.58%"
"Sep 16, 2019","10,255.5","10,311.3","10,360.5","10,108.5","372.53K","-0.54%"
"Sep 15, 2019","10,311.5","10,337.3","10,360.4","10,272.0","255.79K","-0.25%"
"Sep 14, 2019","10,337.3","10,342.2","10,421.4","10,253.7","326.44K","-0.05%"
"Sep 13, 2019","10,342.1","10,415.2","10,441.4","10,174.1","365.52K","-0.70%"
"Sep 12, 2019","10,415.1","10,162.4","10,447.9","10,051.0","413.22K","2.49%"
"Sep 11, 2019","10,162.5","10,104.9","10,257.5","9,908.9","413.06K","0.57%"
"Sep 10, 2019","10,105.4","10,308.7","10,379.8","9,970.7","383.22K","-1.98%"
"Sep 09, 2019","10,309.0","10,402.1","10,478.0","10,095.7","473.76K","-0.90%"
"Sep 08, 2019","10,402.8","10,461.6","10,578.0","10,266.3","339.73K","-0.56%"
"Sep 07, 2019","10,461.1","10,306.9","10,556.4","10,302.3","393.57K","1.47%"
"Sep 06, 2019","10,309.3","10,566.7","10,896.2","10,227.4","643.02K","-2.44%"
"Sep 05, 2019","10,566.9","10,567.8","10,630.7","10,469.9","402.09K","-0.01%"
"Sep 04, 2019","10,568.2","10,611.6","10,783.6","10,388.6","504.45K","-0.42%"
"Sep 03, 2019","10,612.3","10,348.1","10,756.8","10,283.5","578.79K","2.55%"
"Sep 02, 2019","10,348.8","9,728.8","10,431.5","9,720.3","542.79K","6.37%"
"Sep 01, 2019","9,729.3","9,594.7","9,799.5","9,533.6","322.66K","1.41%"
"Aug 31, 2019","9,594.4","9,585.5","9,677.5","9,457.3","311.49K","0.09%"
"Aug 30, 2019","9,585.4","9,494.1","9,675.7","9,370.2","413.92K","0.99%"
"Aug 29, 2019","9,491.0","9,729.1","9,729.1","9,343.0","509.13K","-2.45%"
"Aug 28, 2019","9,729.4","10,184.7","10,271.3","9,629.6","580.29K","-4.47%"
"Aug 27, 2019","10,184.8","10,372.2","10,387.6","10,060.2","419.81K","-1.80%"
"Aug 26, 2019","10,371.8","10,136.0","10,568.2","10,136.0","568.77K","2.32%"
"Aug 25, 2019","10,136.3","10,132.1","10,307.0","9,935.2","422.53K","0.05%"
"Aug 24, 2019","10,131.0","10,389.4","10,415.9","9,917.5","463.85K","-2.48%"
"Aug 23, 2019","10,388.7","10,104.9","10,434.3","9,921.4","436.26K","2.81%"
"Aug 22, 2019","10,105.0","10,141.1","10,218.2","9,777.0","520.75K","-0.36%"
"Aug 21, 2019","10,141.5","10,753.3","10,797.8","9,908.0","717.65K","-5.68%"
"Aug 20, 2019","10,752.6","10,911.2","10,941.6","10,581.0","515.47K","-1.45%"
"Aug 19, 2019","10,910.7","10,312.8","10,923.9","10,267.8","519.01K","5.80%"
"Aug 18, 2019","10,312.7","10,219.3","10,494.9","10,086.7","441.11K","0.93%"
"Aug 17, 2019","10,218.1","10,335.5","10,460.7","10,016.3","497.77K","-1.14%"
"Aug 16, 2019","10,335.6","10,300.9","10,734.0","9,788.6","798.67K","0.31%"
"Aug 15, 2019","10,303.4","10,053.3","10,448.2","9,580.1","930.05K","2.53%"
"Aug 14, 2019","10,049.4","10,894.2","10,894.5","9,965.5","745.59K","-7.74%"
